customerID,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges_Monthly,account_Charges_Total,Cuentas_Diarias
1282-ihqac,0.0,male,1,0,0,70,0,no,dsl,no,yes,yes,no,yes,no,one year,1,credit card (automatic),44.05,3011.65,1.47
1285-okipp,1.0,male,0,0,0,1,1,no,fiber optic,no,no,no,no,no,yes,month-to-month,0,electronic check,79.9,79.9,2.66
1291-cuocy,0.0,male,0,1,0,72,1,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,1,credit card (automatic),110.6,7962.2,3.69
1293-bseun,0.0,female,0,1,1,72,1,no,no,no,no,no,no,no,no,two year,1,mailed check,20.7,1482.3,0.69
1293-hhshj,0.0,female,0,0,0,35,1,no,no,no,no,no,no,no,no,one year,0,mailed check,21.1,741.0,0.7
1297-vqdrp,0.0,male,1,1,1,68,1,yes,fiber optic,no,no,yes,yes,yes,yes,one year,1,credit card (automatic),107.15,7379.8,3.57
1298-phbti,0.0,male,0,1,1,71,1,yes,fiber optic,no,yes,no,yes,no,no,two year,1,electronic check,84.8,6152.4,2.83
1299-aurja,0.0,female,0,1,1,70,1,yes,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),24.7,1685.9,0.82
1301-lopvr,0.0,male,0,1,1,29,0,no,dsl,yes,yes,yes,yes,no,yes,one year,1,credit card (automatic),55.35,1636.95,1.84
1302-tpubn,0.0,male,0,0,0,66,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),19.35,1240.8,0.64
1302-uhbdd,0.0,male,1,0,0,20,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,0,electronic check,89.95,1648.45,3.0
1303-srdok,0.0,female,0,1,1,55,1,no,fiber optic,no,no,no,no,no,no,two year,1,credit card (automatic),69.05,3842.6,2.3
1304-bccfo,0.0,male,0,1,0,9,1,no,dsl,no,no,yes,no,yes,yes,month-to-month,1,mailed check,70.05,564.4,2.34
1304-necvq,1.0,female,1,0,0,2,1,yes,fiber optic,no,no,yes,no,no,no,month-to-month,1,electronic check,78.55,149.55,2.62
1304-segfy,0.0,female,0,1,0,72,1,yes,fiber optic,no,no,yes,no,yes,yes,two year,1,electronic check,97.85,6841.3,3.26
1306-rpwxz,0.0,female,0,0,1,49,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),20.45,1024.65,0.68
1307-atkgb,0.0,male,0,0,0,24,1,no,fiber optic,no,yes,yes,no,no,yes,month-to-month,1,electronic check,89.55,2187.15,2.98
1307-tvufb,0.0,male,1,0,0,42,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,bank transfer (automatic),79.35,3344.1,2.64
1309-bxvoq,1.0,male,0,1,0,21,1,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,1,electronic check,106.1,2249.95,3.54
1309-xgfsn,0.0,male,1,1,1,52,1,yes,dsl,no,yes,yes,no,yes,yes,one year,1,electronic check,80.85,4079.55,2.7
1310-qritu,0.0,female,0,0,0,18,1,yes,dsl,no,no,no,no,no,no,month-to-month,1,electronic check,50.3,913.3,1.68
1319-ylzjg,0.0,male,0,1,0,12,1,no,fiber optic,yes,yes,yes,no,no,no,month-to-month,1,electronic check,84.6,959.9,2.82
1320-gvnht,0.0,male,0,1,1,72,1,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,1,credit card (automatic),108.4,7767.25,3.61
1320-htrdr,1.0,female,0,0,0,3,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,75.5,220.6,2.52
1320-rehcs,0.0,male,1,0,0,52,1,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,1,electronic check,110.75,5832.0,3.69
1322-agoqm,1.0,male,0,0,0,46,0,no,dsl,no,yes,no,no,no,no,month-to-month,0,bank transfer (automatic),30.3,1380.1,1.01
1323-ooepc,1.0,female,0,1,0,53,1,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,credit card (automatic),98.4,5149.5,3.28
1324-nltje,1.0,female,1,0,0,15,1,yes,dsl,no,no,no,yes,no,no,month-to-month,0,credit card (automatic),55.0,757.1,1.83
1325-usmec,0.0,male,0,1,0,70,1,yes,fiber optic,yes,yes,yes,no,yes,no,two year,1,credit card (automatic),99.35,6944.5,3.31
1328-euzhc,0.0,female,0,1,0,18,1,no,no,no,no,no,no,no,no,two year,0,mailed check,20.1,370.5,0.67
1329-vhwnp,0.0,female,0,0,0,7,0,no,dsl,no,no,no,no,no,no,month-to-month,0,bank transfer (automatic),25.05,189.95,0.84
1333-pbmxb,0.0,female,0,1,1,54,1,yes,no,no,no,no,no,no,no,one year,1,bank transfer (automatic),24.75,1342.15,0.82
1334-fjsvr,1.0,male,0,0,0,1,0,no,dsl,no,no,no,no,no,no,month-to-month,1,electronic check,24.25,24.25,0.81
1334-pdukm,0.0,female,0,1,0,68,1,yes,fiber optic,no,yes,yes,no,no,no,one year,0,credit card (automatic),86.45,5762.95,2.88
1335-hqmkx,0.0,female,0,1,0,72,1,yes,fiber optic,no,yes,yes,no,yes,yes,one year,1,electronic check,101.35,7323.15,3.38
1335-mxcse,0.0,male,0,1,1,55,1,no,dsl,no,no,yes,yes,no,no,two year,1,credit card (automatic),55.25,3119.9,1.84
1335-ntiuc,0.0,male,0,0,0,9,0,no,dsl,no,no,no,no,no,no,month-to-month,1,electronic check,24.95,190.25,0.83
1336-ezfzy,0.0,female,0,0,0,4,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.05,83.3,0.67
1337-bozwo,0.0,male,0,1,1,18,0,no,dsl,no,yes,yes,no,yes,no,one year,0,credit card (automatic),46.4,812.4,1.55
1338-cecee,0.0,male,0,1,1,41,1,yes,dsl,no,yes,yes,no,yes,no,one year,0,bank transfer (automatic),68.5,2839.95,2.28
1342-jpnki,1.0,male,0,0,0,10,1,yes,fiber optic,no,no,no,no,yes,no,month-to-month,1,bank transfer (automatic),86.05,834.1,2.87
1343-ehpyb,1.0,male,0,1,0,63,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,electronic check,103.4,6603.0,3.45
1345-gkdzz,0.0,male,0,0,1,6,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.55,128.6,0.65
1345-zukid,0.0,male,0,0,0,14,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.35,324.8,0.64
1346-pjwtk,0.0,male,0,1,0,61,1,no,fiber optic,no,yes,yes,yes,no,yes,month-to-month,0,credit card (automatic),94.15,5731.85,3.14
1346-ufhax,0.0,female,0,0,0,13,1,yes,fiber optic,yes,no,no,no,no,no,month-to-month,1,credit card (automatic),80.0,1029.35,2.67
1347-kttta,0.0,male,0,1,0,64,1,no,fiber optic,no,yes,yes,yes,yes,yes,one year,1,credit card (automatic),102.45,6654.1,3.42
1349-wxngg,1.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,0,bank transfer (automatic),20.05,20.05,0.67
1352-hnsaw,0.0,female,0,1,1,72,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),115.6,8220.4,3.85
1352-vhkaj,0.0,male,0,1,1,27,1,yes,dsl,no,no,no,yes,yes,yes,month-to-month,0,bank transfer (automatic),71.6,1957.1,2.39
1353-ghzos,0.0,male,0,1,0,22,1,no,dsl,yes,no,no,no,yes,no,one year,1,bank transfer (automatic),59.75,1374.35,1.99
1353-ljwem,0.0,male,0,0,0,11,1,no,dsl,no,yes,yes,yes,no,no,month-to-month,1,electronic check,60.9,688.5,2.03
1354-yzfnb,0.0,male,0,1,1,4,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),19.55,68.8,0.65
1355-kusbg,0.0,female,0,1,1,7,1,yes,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,48.8,349.8,1.63
1356-mkysk,0.0,male,0,0,0,6,1,no,dsl,yes,no,yes,yes,yes,yes,month-to-month,0,credit card (automatic),78.65,483.3,2.62
1357-bijki,0.0,male,0,1,0,50,1,yes,fiber optic,no,yes,no,no,yes,yes,one year,1,electronic check,98.25,4858.7,3.28
1357-mvdoz,0.0,male,0,1,1,11,1,no,dsl,no,no,yes,no,yes,no,month-to-month,1,bank transfer (automatic),59.65,683.25,1.99
1360-jyxkq,0.0,female,1,1,0,54,1,no,fiber optic,no,no,yes,yes,yes,yes,one year,1,electronic check,99.1,5437.1,3.3
1360-rcyrt,0.0,male,0,1,1,23,0,no,dsl,no,no,no,yes,no,no,month-to-month,1,bank transfer (automatic),30.35,678.75,1.01
1360-xfjmr,0.0,female,0,1,0,67,1,yes,fiber optic,no,yes,yes,yes,yes,yes,one year,1,credit card (automatic),109.7,7344.45,3.66
1363-txlsl,1.0,male,1,1,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,70.3,70.3,2.34
1370-ggawx,0.0,female,0,0,0,46,1,yes,fiber optic,no,yes,yes,no,no,yes,one year,1,electronic check,94.15,4408.45,3.14
1371-ojcek,0.0,female,0,0,0,48,1,yes,no,no,no,no,no,no,no,one year,0,bank transfer (automatic),24.35,1133.7,0.81
1371-wepds,0.0,male,1,1,0,40,1,no,dsl,no,no,no,no,no,yes,one year,0,electronic check,55.8,2283.3,1.86
1373-orviz,1.0,female,0,1,1,11,1,yes,dsl,no,no,no,yes,no,yes,month-to-month,1,electronic check,66.35,740.8,2.21
1374-dmzui,1.0,female,1,0,0,4,1,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,94.3,424.45,3.14
1376-hhbdv,0.0,female,0,0,0,30,1,no,dsl,yes,no,no,no,no,no,month-to-month,1,mailed check,48.8,1536.75,1.63
1379-frveb,0.0,male,0,0,1,15,1,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,1,electronic check,91.0,1430.05,3.03
1383-ezrwl,1.0,female,0,0,0,7,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.05,164.85,0.67
1384-rcuxw,0.0,male,0,0,0,16,1,yes,fiber optic,no,yes,no,no,no,no,month-to-month,1,mailed check,80.55,1248.9,2.68
1385-tqozw,0.0,female,0,0,0,9,1,no,no,no,no,no,no,no,no,month-to-month,1,credit card (automatic),20.45,147.55,0.68
1386-zikuv,0.0,male,0,0,0,7,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,18.95,130.55,0.63
1389-cxmlu,1.0,male,1,0,0,3,1,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,0,electronic check,91.05,289.1,3.03
1389-wnuib,0.0,female,0,1,1,20,1,yes,dsl,yes,no,no,no,yes,yes,one year,0,bank transfer (automatic),76.0,1588.75,2.53
1391-ubdar,0.0,male,0,0,0,11,1,no,fiber optic,no,no,yes,no,no,no,month-to-month,0,electronic check,72.9,818.45,2.43
1393-imkzg,0.0,female,0,0,0,1,1,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,1,electronic check,95.85,95.85,3.2
1394-suiuh,0.0,female,1,1,0,44,1,no,fiber optic,yes,yes,no,yes,no,no,month-to-month,1,electronic check,85.15,3670.5,2.84
1395-ofuwc,0.0,male,0,1,1,43,0,no,dsl,no,yes,no,no,no,no,month-to-month,0,credit card (automatic),29.3,1224.05,0.98
1395-wswxr,0.0,male,0,0,0,24,1,no,no,no,no,no,no,no,no,two year,0,mailed check,20.75,487.05,0.69
1396-qwfbj,1.0,female,0,1,1,21,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,1,bank transfer (automatic),74.05,1565.7,2.47
1397-xkkwr,0.0,male,0,0,0,7,0,no,dsl,yes,no,yes,no,no,no,one year,0,mailed check,35.3,264.8,1.18
1399-oupjn,0.0,female,0,1,1,57,1,no,no,no,no,no,no,no,no,two year,0,bank transfer (automatic),19.75,1272.05,0.66
1399-ubqiu,0.0,male,0,0,0,11,1,no,dsl,no,no,yes,no,yes,yes,month-to-month,1,electronic check,69.35,712.25,2.31
1400-mmyxy,1.0,male,1,1,0,3,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,electronic check,105.9,334.65,3.53
1400-wivll,0.0,male,0,1,0,57,1,yes,fiber optic,no,no,yes,yes,yes,yes,two year,0,electronic check,107.95,5969.85,3.6
1401-fthfq,0.0,male,0,1,1,23,1,no,no,no,no,no,no,no,no,one year,1,credit card (automatic),20.0,445.3,0.67
1402-pthgn,0.0,female,0,1,1,18,1,no,dsl,yes,yes,no,yes,no,no,one year,1,mailed check,61.5,1087.45,2.05
1403-gyafu,0.0,male,0,1,1,70,1,no,no,no,no,no,no,no,no,two year,0,credit card (automatic),20.05,1360.25,0.67
1403-lklik,0.0,female,0,1,1,33,1,no,no,no,no,no,no,no,no,one year,0,mailed check,20.1,579.4,0.67
1406-puqvy,0.0,male,0,0,1,1,1,no,dsl,no,yes,no,no,no,no,month-to-month,1,electronic check,49.9,49.9,1.66
1407-digzv,0.0,female,0,1,1,3,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.1,52.0,0.64
1409-phxtf,0.0,male,1,1,0,54,1,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,1,electronic check,110.45,6077.75,3.68
1410-rscmr,0.0,male,0,1,1,7,1,no,dsl,yes,no,yes,yes,no,yes,month-to-month,1,credit card (automatic),71.35,515.75,2.38
1414-yadcw,0.0,male,0,1,0,70,1,no,fiber optic,yes,yes,no,yes,no,no,two year,0,bank transfer (automatic),84.6,5706.2,2.82
1415-yfwlt,1.0,female,1,0,0,1,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,89.3,89.3,2.98
1421-hcerk,0.0,male,1,1,0,30,1,yes,fiber optic,yes,yes,yes,yes,yes,no,month-to-month,1,bank transfer (automatic),105.7,3181.8,3.52
1422-dgubx,0.0,male,0,1,0,32,1,yes,fiber optic,no,no,no,yes,no,no,one year,1,electronic check,79.25,2619.15,2.64
1423-bmpbq,0.0,female,0,1,1,1,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.0,19.0,0.63
1427-versm,0.0,female,0,1,0,56,1,no,fiber optic,no,no,yes,yes,yes,yes,month-to-month,1,electronic check,98.7,5669.5,3.29
1428-gtbjj,1.0,male,0,0,0,11,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,74.55,824.75,2.48
1428-iedpr,0.0,male,0,0,0,52,1,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,1,electronic check,109.3,5731.4,3.64
1429-uyjsv,0.0,female,0,0,0,12,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.7,260.9,0.66
1430-sfqsa,0.0,male,0,0,0,29,0,no,dsl,yes,no,no,yes,no,no,one year,0,mailed check,35.6,1072.6,1.19
1431-aidjq,0.0,male,0,1,1,33,1,no,dsl,no,yes,yes,yes,yes,yes,two year,0,credit card (automatic),82.1,2603.1,2.74
1431-cywmh,0.0,female,0,1,1,22,1,no,no,no,no,no,no,no,no,month-to-month,0,bank transfer (automatic),19.05,454.05,0.64
1432-fpaxx,1.0,female,0,0,0,29,0,no,dsl,no,yes,no,no,no,no,month-to-month,1,electronic check,30.6,856.35,1.02
1436-zmjan,0.0,female,0,1,0,10,1,no,dsl,no,no,yes,no,yes,yes,month-to-month,1,credit card (automatic),67.8,653.15,2.26
1439-lcgvl,0.0,female,0,1,0,26,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.2,459.6,0.64
1442-bqpvu,0.0,female,0,0,0,13,0,no,dsl,no,yes,no,no,no,no,month-to-month,0,electronic check,29.15,357.15,0.97
1442-okrje,0.0,male,0,1,1,66,1,no,fiber optic,yes,yes,yes,no,yes,yes,one year,1,bank transfer (automatic),103.15,7031.3,3.44
1444-vvsgw,1.0,male,0,1,0,70,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,one year,0,credit card (automatic),115.65,7968.85,3.86
1447-giqmr,1.0,male,0,1,0,1,1,no,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,69.15,69.15,2.31
1447-pjgga,1.0,female,0,0,0,57,1,no,fiber optic,no,no,yes,no,yes,yes,two year,1,electronic check,95.25,5464.65,3.18
1448-cywkc,0.0,female,0,1,1,58,1,yes,fiber optic,no,yes,yes,no,yes,yes,one year,1,credit card (automatic),105.2,6225.4,3.51
1448-pwkye,1.0,male,0,1,1,1,1,no,fiber optic,no,no,no,no,no,yes,month-to-month,0,electronic check,80.0,80.0,2.67
1449-xqemt,1.0,male,0,0,0,3,1,no,no,no,no,no,no,no,no,month-to-month,1,mailed check,19.8,58.15,0.66
1450-galxr,1.0,female,0,0,0,10,1,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,1,electronic check,98.5,1058.25,3.28
1450-skcvi,1.0,female,0,0,0,56,1,no,fiber optic,no,yes,no,no,no,no,month-to-month,1,electronic check,73.85,4092.85,2.46
1452-kiovk,0.0,male,0,0,1,22,1,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,1,credit card (automatic),89.1,1949.4,2.97
1452-uzosf,0.0,male,0,1,1,72,1,yes,fiber optic,yes,yes,yes,yes,yes,no,two year,1,credit card (automatic),106.1,7548.6,3.54
1452-voqch,0.0,male,0,0,0,1,1,yes,fiber optic,no,no,no,no,no,no,month-to-month,1,electronic check,75.1,75.1,2.5
1452-xrsjv,0.0,female,0,1,1,39,1,no,dsl,yes,no,no,no,no,no,month-to-month,0,credit card (automatic),51.05,2066.0,1.7
1453-rzfon,0.0,female,0,0,1,1,1,no,dsl,yes,no,no,no,no,no,month-to-month,0,mailed check,49.9,49.9,1.66
1455-esiqh,1.0,male,0,0,0,1,1,no,fiber optic,no,no,no,no,yes,yes,month-to-month,1,electronic check,89.1,89.1,2.97
1455-hfbxa,0.0,male,0,1,0,52,1,yes,fiber optic,yes,no,yes,yes,no,no,two year,1,credit card (automatic),91.6,4627.8,3.05
1455-ugqvh,1.0,male,0,1,0,10,1,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,1,electronic check,98.5,1037.75,3.28
1456-twcgb,0.0,male,0,0,0,4,1,no,dsl,no,yes,no,no,no,no,month-to-month,0,mailed check,49.25,208.45,1.64
1459-qnfqt,0.0,male,0,1,1,70,0,no,dsl,yes,no,yes,yes,yes,yes,two year,0,bank transfer (automatic),59.5,4144.8,1.98
1460-uzprj,0.0,male,0,1,0,60,1,no,no,no,no,no,no,no,no,two year,0,mailed check,19.95,1258.15,0.66
1465-lntlj,0.0,male,1,1,0,8,1,no,dsl,no,no,yes,yes,no,yes,month-to-month,1,credit card (automatic),64.4,581.7,2.15
1465-vindh,1.0,female,0,1,1,10,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,credit card (automatic),102.1,1068.85,3.4
1465-wczvt,0.0,female,0,1,1,3,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.65,60.65,0.65
1468-defnc,0.0,male,1,1,1,64,1,yes,no,no,no,no,no,no,no,two year,1,bank transfer (automatic),24.4,1548.65,0.81
1469-lbjqj,0.0,female,0,1,0,66,1,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,1,electronic check,105.2,6936.85,3.51
1470-psxnm,0.0,male,0,1,1,49,1,yes,fiber optic,no,yes,yes,no,yes,no,one year,1,electronic check,93.65,4520.15,3.12
1471-giqkq,0.0,female,0,0,0,1,1,no,dsl,no,yes,no,no,no,no,month-to-month,0,electronic check,49.95,49.95,1.66
1472-tncwl,0.0,male,0,0,1,36,1,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,1,electronic check,94.7,3512.5,3.16
1474-juwsm,0.0,female,0,1,0,58,1,yes,dsl,yes,no,no,yes,no,yes,one year,1,electronic check,68.4,3972.25,2.28
1475-vwvdo,0.0,male,0,0,0,7,1,no,fiber optic,no,no,yes,no,no,no,month-to-month,1,electronic check,74.9,490.55,2.5
1478-vpoad,0.0,female,0,0,0,1,1,no,dsl,no,no,no,no,no,no,month-to-month,0,electronic check,43.8,43.8,1.46
1480-bkxga,0.0,male,1,1,0,72,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),116.05,8404.9,3.87
1480-ivevr,0.0,male,1,1,0,35,1,yes,fiber optic,no,no,yes,no,no,no,one year,1,bank transfer (automatic),81.6,2815.25,2.72
1481-zuwza,1.0,male,0,0,0,28,1,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,1,credit card (automatic),94.5,2659.4,3.15
1482-oxzsy,0.0,male,0,0,0,30,1,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,1,bank transfer (automatic),100.4,2936.25,3.35
1485-ydhmm,0.0,male,0,1,1,52,1,yes,fiber optic,no,yes,no,yes,no,yes,month-to-month,1,bank transfer (automatic),93.25,4631.7,3.11
1488-pbljn,0.0,female,0,1,1,72,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),116.85,8477.7,3.9
1488-sysfc,0.0,male,0,1,1,31,1,no,no,no,no,no,no,no,no,month-to-month,1,electronic check,20.65,702.05,0.69
1492-kgeth,0.0,male,0,1,1,70,1,yes,dsl,yes,yes,yes,yes,no,yes,one year,0,bank transfer (automatic),78.35,5445.95,2.61
1492-qgclu,0.0,male,0,1,1,53,1,yes,dsl,yes,no,yes,yes,yes,yes,month-to-month,0,electronic check,85.7,4616.1,2.86
1493-amtie,1.0,male,0,0,0,1,1,no,no,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),20.2,20.2,0.67
1494-ejzdw,0.0,female,0,1,1,10,1,no,no,no,no,no,no,no,no,two year,0,mailed check,20.15,220.8,0.67
1496-ggsuk,1.0,female,1,0,0,1,0,no,dsl,no,no,no,no,no,no,month-to-month,1,mailed check,25.7,25.7,0.86
1498-dqnrx,0.0,female,0,1,0,29,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.85,573.05,0.66
1498-nhtlt,0.0,male,0,1,1,59,1,no,dsl,yes,yes,yes,yes,yes,yes,two year,1,electronic check,86.75,5186.0,2.89
1501-sghbw,1.0,male,0,0,0,2,1,no,dsl,no,no,no,no,no,no,month-to-month,0,mailed check,45.85,81.0,1.53
1502-xfcvr,1.0,female,0,0,0,58,1,no,fiber optic,yes,yes,yes,no,yes,yes,one year,1,electronic check,106.45,6145.85,3.55
1506-yjtyt,0.0,male,0,1,1,45,1,yes,dsl,yes,yes,no,yes,yes,no,two year,0,credit card (automatic),73.85,3371.0,2.46
1508-dfxcu,0.0,male,0,0,0,12,1,no,fiber optic,no,no,no,no,yes,no,month-to-month,1,electronic check,81.45,912.0,2.72
1513-xnpph,1.0,female,0,0,0,12,1,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,1,electronic check,89.4,1095.65,2.98
1518-omdik,0.0,male,0,1,0,33,1,no,dsl,no,no,no,no,no,no,month-to-month,1,credit card (automatic),44.55,1462.6,1.48
1518-vowav,1.0,female,0,0,0,9,1,no,dsl,yes,yes,no,no,yes,yes,month-to-month,1,electronic check,74.65,703.55,2.49
1522-vvdmg,1.0,male,0,1,1,7,1,no,fiber optic,no,yes,no,yes,yes,no,month-to-month,1,electronic check,89.75,608.8,2.99
1525-lnloj,0.0,male,0,1,1,66,1,yes,dsl,no,no,yes,no,yes,no,two year,1,bank transfer (automatic),63.3,4189.7,2.11
1527-sxdpn,1.0,male,0,1,1,52,1,yes,fiber optic,no,no,yes,yes,no,yes,two year,1,bank transfer (automatic),96.25,4990.25,3.21
1530-ztdoz,0.0,female,0,1,0,49,0,no,dsl,yes,no,no,no,yes,no,month-to-month,0,bank transfer (automatic),40.65,2070.75,1.36
1534-oulxe,0.0,female,0,1,1,61,1,no,dsl,yes,no,no,no,no,no,one year,1,bank transfer (automatic),49.7,2961.4,1.66
1535-vtjoq,0.0,female,0,0,0,24,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),25.15,553.0,0.84
1536-hbswp,0.0,female,0,0,0,1,1,no,dsl,no,no,no,yes,no,no,month-to-month,1,electronic check,49.9,49.9,1.66
1536-yhdoe,0.0,male,0,1,1,17,1,yes,dsl,yes,no,no,yes,no,no,one year,1,mailed check,62.1,1096.65,2.07
1539-lnkhm,0.0,female,0,0,0,12,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,20.4,266.6,0.68
1541-etjzo,1.0,male,0,0,0,1,1,yes,dsl,no,no,yes,yes,no,no,month-to-month,0,mailed check,62.05,62.05,2.07
1543-lllft,0.0,male,1,1,0,61,1,yes,fiber optic,no,yes,yes,yes,yes,no,one year,1,mailed check,98.3,6066.55,3.28
1544-jjmyl,0.0,male,0,0,0,27,1,no,dsl,yes,no,yes,yes,yes,no,one year,0,credit card (automatic),69.35,1927.3,2.31
1545-actas,0.0,female,0,1,1,48,1,no,fiber optic,yes,no,yes,no,yes,yes,one year,1,bank transfer (automatic),99.7,4977.2,3.32
1545-jfuml,0.0,male,0,1,0,71,1,yes,fiber optic,yes,yes,yes,no,yes,no,two year,1,electronic check,99.0,6994.6,3.3
1548-aragg,0.0,female,0,1,1,4,1,yes,dsl,no,yes,no,yes,no,no,month-to-month,1,mailed check,58.5,224.85,1.95
1548-fehvl,0.0,male,0,1,0,61,1,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,1,electronic check,106.2,6375.2,3.54
1550-eenbn,0.0,female,0,0,0,31,1,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,0,electronic check,104.35,3205.6,3.48
1550-loaha,1.0,female,0,1,0,32,1,no,fiber optic,no,yes,no,no,no,yes,month-to-month,0,bank transfer (automatic),84.15,2585.95,2.8
1552-aagrx,0.0,female,0,0,0,30,1,yes,fiber optic,yes,no,no,yes,yes,yes,month-to-month,0,bank transfer (automatic),106.4,3211.9,3.55
1552-czcll,0.0,female,0,1,1,55,1,no,no,no,no,no,no,no,no,month-to-month,0,credit card (automatic),20.0,1087.25,0.67
1552-tkmxs,0.0,female,0,1,0,42,1,no,no,no,no,no,no,no,no,month-to-month,0,credit card (automatic),20.35,869.9,0.68
1555-djeqw,1.0,female,0,1,1,70,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,1,bank transfer (automatic),114.2,7723.9,3.81
1555-hapsu,0.0,female,0,1,1,71,1,yes,no,no,no,no,no,no,no,two year,0,credit card (automatic),23.9,1663.5,0.8
1557-emyvt,0.0,female,0,0,0,43,1,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),115.05,4895.1,3.84
1559-dtodc,0.0,male,0,0,0,19,0,no,dsl,no,no,no,no,no,no,month-to-month,1,bank transfer (automatic),25.15,468.35,0.84
1561-bwhin,0.0,male,0,1,1,19,1,no,no,no,no,no,no,no,no,one year,0,mailed check,19.8,344.5,0.66
1563-iwqex,0.0,female,0,0,0,12,1,no,no,no,no,no,no,no,no,month-to-month,0,mailed check,19.7,220.35,0.66
1564-hjuvy,0.0,male,0,0,0,4,1,no,dsl,no,yes,no,yes,yes,no,month-to-month,1,bank transfer (automatic),63.75,226.2,2.12
1564-ntyxf,1.0,female,1,0,0,13,1,yes,fiber optic,no,no,no,no,no,yes,month-to-month,1,electronic check,82.0,1127.2,2.73
1565-rhdjd,1.0,female,0,0,1,4,1,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,0,bank transfer (automatic),84.05,333.55,2.8
1567-dscic,1.0,male,0,0,0,8,1,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,1,electronic check,94.0,773.65,3.13
1568-bekzm,0.0,male,1,1,0,70,1,yes,dsl,yes,yes,yes,yes,yes,yes,two year,0,credit card (automatic),90.05,6333.4,3.0
